Census year,Block ID,Building address,Area,Name,Business address,Industry (ANZSIC4) code,Sub Theme,Seating type,Number of seats,Longitude,Latitude,Theme,Google Maps Rating
2023,55,265-279 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),The Louden Kitchen & Grill,Part Level 1 265-279 Little Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,160,144.9646631,-37.81289592,Food & Drink,
2023,56,Kmart Centre 222-244 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Mr Bo Restaurant,"Shop 23, 219 Little Bourke Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,80,144.9662781,-37.8127357,Food & Drink,
2023,56,206-218 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),BlackBall at China Town,"Shop 8, 206 Bourke Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,44,144.9668712,-37.81267381,Food & Drink,
2023,56,194-200 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Shandong Mama Dumplings,"Shop 7-8, 194-200 Bourke Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,48,144.967269,-37.81241904,Food & Drink,
2023,56,184-186 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Udon Yasan,Ground 186 Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,35,144.967689,-37.8126757,Food & Drink,
2023,57,118-122 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Wagyu One,"Shop 1, 122 Bourke Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,102,144.9695482,-37.81207458,Food & Drink,
2023,57,98 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Isan Soul Thai Street Food,98 Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,60,144.9701689,-37.81195259,Food & Drink,
2023,57,94-96 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),The Elephant and Wheelbarrow,94-96 Bourke Street MELBOURNE VIC 3000,4520,Bars and Pubs,Seats - Indoor,240,144.9702436,-37.81191581,Food & Drink,4
2023,58,32-38 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Takumi Japanese Restaurant,"Shop 2, Ground 32 Bourke Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,50,144.9719781,-37.81136085,Food & Drink,
2023,58,16-22 Liverpool Street MELBOURNE VIC 3000,Melbourne (CBD),Ruyi Modern Chinese,"Shop 1, Ground 16 Liverpool Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,50,144.971543,-37.81105968,Food & Drink,
2023,58,37-41 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Daughter In Law,Ground 37-41 Little Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,12,144.9715059,-37.81083601,Food & Drink,
2023,61,220 Spencer Street MELBOURNE VIC 3000,Melbourne (CBD),Bon Bon Boy - Spencer Street,"Shop 102T-103T, LwrGround 656 Little Bourke Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,80,144.953608,-37.81541879,Food & Drink,
2023,61,1-19 Rose Lane MELBOURNE VIC 3000,Melbourne (CBD),Salero Kito Padang On Rose Lane,9 Rose Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,40,144.953608,-37.81541879,Food & Drink,
2023,61,1-19 Rose Lane MELBOURNE VIC 3000,Melbourne (CBD),Salero Kito Padang On Rose Lane,9 Rose Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,6,144.953608,-37.81541879,Food & Drink,
2023,62,562-566 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Melbourne Hwaro Korean BBQ,Ground 562 Little Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,92,144.9556697,-37.81501885,Food & Drink,
2023,62,548-558 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Scugnizzo Ristorante,Ground 558 Little Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,85,144.9559415,-37.81492124,Food & Drink,
2023,64,200-222 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),Queen Street Foodstore,"Shop 1, 200 Queen Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,32,144.9604725,-37.81345752,Food & Drink,
2023,65,251-253 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Dragon Hot Pot,251-253 Swanston Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,42,144.9646965,-37.81221433,Food & Drink,
2023,65,269 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Dumplings Plus,269 Swanston Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,115,144.9645731,-37.81195428,Food & Drink,
2023,66,185-187 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),International Cakes,Ground 185 Lonsdale Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,73,144.9668479,-37.81118809,Food & Drink,
2023,66,209-211 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Boilermaker House,209-211 Lonsdale Street MELBOURNE VIC 3000,4520,Bars and Pubs,Seats - Outdoor,40,144.9662603,-37.81143144,Food & Drink,4.6
2023,66,209-211 Russell Street MELBOURNE VIC 3000,Melbourne (CBD),Minh Xuong Seafood & BBQ Restaurant,209-211 Russell Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,22,144.9672701,-37.81164495,Food & Drink,
2023,66,234 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Crazy Wing,234 Little Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,70,144.9658722,-37.81221877,Food & Drink,
2023,68,196-226 Exhibition Street MELBOURNE VIC 3000,Melbourne (CBD),Pearl Diver Cocktails & Oysters,56 Little Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,113,144.9704817,-37.8104747,Food & Drink,4.7
2023,68,209-227 Spring Street MELBOURNE VIC 3000,Melbourne (CBD),Anda Cafe,Part Ground 215 Spring Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,18,144.971876,-37.80994479,Food & Drink,
2023,71,Australis Apartments 593-611 Little Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Gogi Matcha,595-599 Little Lonsdale Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,88,144.9538306,-37.81380958,Food & Drink,
2023,72,528-538 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Cafe Court,536 Lonsdale Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,4,144.9564218,-37.81365703,Food & Drink,
2023,74,299 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Fresh Air Pancake,Part Ground 299 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,20,144.9616458,-37.81165182,Food & Drink,
2023,74,382-384 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Dolan Uyghur Cuisine,Part Ground 382 Lonsdale Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,40,144.9609612,-37.81235352,Food & Drink,
2023,76,QV Retail & Parking 221 Little Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Cafe d' Hong Kong,29-31 QV Square MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,60,144.9657251,-37.81067862,Food & Drink,
2023,77,Church Manse Wesley Uniting Church 130 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),The Manse,Ground Church Manse Wesley Uniting Church 130 Lonsdale Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,100,144.9681742,-37.80994367,Food & Drink,
2023,84,20-24 Guildford Lane MELBOURNE VIC 3000,Melbourne (CBD),Krimper,Ground 20-24 Guildford Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,90,144.9601275,-37.81115708,Food & Drink,
2023,85,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),SUSHI HUB,"Shop 18, LwrGround 300 Lonsdale Street MELBOURNE VIC 3000",4512,Takeaway Food,Seats - Indoor,28,144.9628389,-37.81090175,Food & Drink,
2023,85,268-270 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),BKK,"Part Level 2 & Level 3, 268-270 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,50,144.9641451,-37.81148567,Food & Drink,
2023,87,300 Russell Street MELBOURNE VIC 3000,Melbourne (CBD),Jankara Karaoke,Ground 300 Russell Street MELBOURNE VIC 3000,4520,Bars and Pubs,Seats - Indoor,40,144.966905,-37.80951656,Food & Drink,3.8
2023,91,369-379 King Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),The Moghals,369-371 King Street WEST MELBOURNE VIC 3003,4511,Cafes and Restaurants,Seats - Indoor,26,144.9532516,-37.81166291,Food & Drink,
2023,94,360 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Upstairs 360,Level 1 360 La Trobe Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,50,144.9591368,-37.81072052,Food & Drink,
2023,95,62-64 Little La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Nox Coffee Bar,62-64 Little La Trobe Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,50,144.9618907,-37.80940166,Food & Drink,
2023,103,365-371 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),Buza Chicken,"Shop 3, Ground 365 Queen Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,50,144.957993,-37.80987983,Food & Drink,
2023,104,151-165 Franklin Street MELBOURNE VIC 3000,Melbourne (CBD),Daboba,"Shop G4, 163 Franklin Street MELBOURNE VIC 3000",4512,Takeaway Food,Seats - Outdoor,4,144.9595688,-37.80904349,Food & Drink,
2023,105,410-420 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Nene Chicken,"Shop S2, 410 Elizabeth Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,18,144.9611569,-37.80894871,Food & Drink,
2023,113,83-129 Victoria Street MELBOURNE VIC 3000,Melbourne (CBD),Market Lane Coffee,83-85 Victoria Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,24,144.9576272,-37.80783257,Food & Drink,
2023,113,507-523 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Meet Sando,507 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,50,144.9576272,-37.80783257,Food & Drink,
2023,113,507-523 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Coffea Coffee,519-521 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,23,144.9576272,-37.80783257,Food & Drink,
2023,131,18-38 Siddeley Street DOCKLANDS VIC 3008,Docklands,Byblos Bar & Restaurant,"Shop 12, Ground 18-38 Siddeley Street DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Indoor,200,144.9538159,-37.82274655,Food & Drink,
2023,131,18-38 Siddeley Street DOCKLANDS VIC 3008,Docklands,Degani Bakery Cafe,"Shop 1, Ground 18-38 Siddeley Street DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Indoor,72,144.9538159,-37.82274655,Food & Drink,
2023,206,263 Lygon Street CARLTON VIC 3053,Carlton,Lagoon Dining,263 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,100,144.9668688,-37.7992972,Food & Drink,4.5
2023,207,307 Lygon Street CARLTON VIC 3053,Carlton,Tiamo,307 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,30,144.9669808,-37.79812297,Food & Drink,4.2
2023,208,330-332 Cardigan Street CARLTON VIC 3053,Carlton,Le Miel Et La Lune,330 Cardigan Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,8,144.966378,-37.79685794,Food & Drink,4.4
2023,212,478 Drummond Street CARLTON VIC 3053,Carlton,Adonai Foods,Shop 478 Drummond Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,20,144.9692501,-37.79475017,Food & Drink,4.8
2023,217,176-178 Faraday Street CARLTON VIC 3053,Carlton,Market Lane Coffee,Part 178 Faraday Street CARLTON VIC 3053,4512,Takeaway Food,Seats - Outdoor,4,144.9684899,-37.79857376,Food & Drink,
2023,217,362 Lygon Street CARLTON VIC 3053,Carlton,Sea Salt Kitchen,362 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,22,144.9676347,-37.79832946,Food & Drink,4.2
2023,246,191 Lygon Street CARLTON VIC 3053,Carlton,Leyalina,191 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,48,144.9664966,-37.80114231,Food & Drink,4.6
2023,247,238 Lygon Street CARLTON VIC 3053,Carlton,La Spaghettata Pty Ltd,238 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,44,144.9672287,-37.80162553,Food & Drink,4.2
2023,248,218-224 Drummond Street CARLTON VIC 3053,Carlton,Leonardo's Pizza Palace,218-224 Drummond Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,26,144.9685977,-37.80116207,Food & Drink,4.6
2023,252,140-146 Lygon Street CARLTON VIC 3053,Carlton,Khabbay Restaurant,140-142 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,80,144.966723,-37.80378304,Food & Drink,4.5
2023,252,126 Lygon Street CARLTON VIC 3053,Carlton,Hakata Gensuke Carlton,126 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,8,144.966702,-37.8044377,Food & Drink,4.4
2023,252,122 Lygon Street CARLTON VIC 3053,Carlton,Kantin,122 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,16,144.966702,-37.8044377,Food & Drink,4.7
2023,503,90-114 Bakehouse Road KENSINGTON VIC 3031,Kensington,Kensington Canteen,100 McClure Road KENSINGTON VIC 3031,4511,Cafes and Restaurants,Seats - Indoor,30,144.9299002,-37.79960343,Food & Drink,4.4
2023,378,George Apartments 97-103 Flemington Road NORTH MELBOURNE VIC 3051,North Melbourne,Avist Cafe,101 Flemington Road NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Outdoor,34,144.952707,-37.79844228,Food & Drink,4.3
2023,254,151 Lygon Street CARLTON VIC 3053,Carlton,La Cabra Carlton,Ground 151 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,40,144.9661185,-37.80366227,Food & Drink,4.3
2023,260,642-644 Elizabeth Street MELBOURNE VIC 3000,Carlton,Arabesque,642-644 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,13,144.9586144,-37.80328698,Food & Drink,4.1
2023,266,68 Victoria Street CARLTON VIC 3053,Carlton,Carlton Megabytes,68 Victoria Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,33,144.9655264,-37.8067159,Food & Drink,4.1
2023,319,Arden Plaza & Offices 111-133 Canning Street NORTH MELBOURNE VIC 3051,North Melbourne,Shuji Sushi,"Shop G9, 129 Canning Street NORTH MELBOURNE VIC 3051",4512,Takeaway Food,Seats - Indoor,24,144.9406914,-37.79624071,Food & Drink,
2023,334,261-285 Abbotsford Street NORTH MELBOURNE VIC 3051,North Melbourne,Temple Arden,135 Arden Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Indoor,40,144.9454523,-37.80089146,Food & Drink,4.7
2023,361,268-276 Victoria Street NORTH MELBOURNE VIC 3051,North Melbourne,Hallah,268 Victoria Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Indoor,60,144.9573905,-37.80580418,Food & Drink,4.5
2023,361,1-7 O'Connell Street NORTH MELBOURNE VIC 3051,North Melbourne,CAFE ON O'CONNELL PTY LTD,"Unit 30, Ground 1 O'Connell Street NORTH MELBOURNE VIC 3051",4512,Takeaway Food,Seats - Indoor,10,144.9579732,-37.80572259,Food & Drink,
2023,362,579-581 Elizabeth Street MELBOURNE VIC 3000,North Melbourne,Dancing Flame Charcoal Grill,Ground 579-581 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,8,144.9582919,-37.80471153,Food & Drink,4.8
2023,369,Court House Hotel 86-90 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,The Courthouse Hotel North Melbourne,Court House Hotel 86-90 Errol Street NORTH MELBOURNE VIC 3051,4520,Bars and Pubs,Seats - Indoor,100,144.9499554,-37.80287774,Food & Drink,4.3
2023,376,19-35 Flemington Road NORTH MELBOURNE VIC 3051,North Melbourne,Sinjeon,31 Blackwood Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Indoor,20,144.9551774,-37.8006772,Food & Drink,
2023,419,109-115 Hawke Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),Apollo Cafe,Ground 109-111 Hawke Street WEST MELBOURNE VIC 3003,4511,Cafes and Restaurants,Seats - Indoor,44,144.9466283,-37.80784378,Food & Drink,
2023,423,359 Victoria Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),Amiconi,Ground 359 Victoria Street WEST MELBOURNE VIC 3003,4511,Cafes and Restaurants,Seats - Indoor,60,144.9495847,-37.80538401,Food & Drink,
2023,423,359 Victoria Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),Amiconi,Ground 359 Victoria Street WEST MELBOURNE VIC 3003,4511,Cafes and Restaurants,Seats - Outdoor,8,144.9495847,-37.80538401,Food & Drink,
2023,424,315 Victoria Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),Willows & Wine,Ground 315 Victoria Street WEST MELBOURNE VIC 3003,4520,Bars and Pubs,Seats - Indoor,26,144.9510471,-37.80556551,Food & Drink,4.8
2023,435,173-181 Victoria Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),Pretty Sichuan Taste,89 Peel Street WEST MELBOURNE VIC 3003,4511,Cafes and Restaurants,Seats - Indoor,20,144.9556036,-37.80606673,Food & Drink,
2023,440,140-142 Dudley Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),My Bao Handmade Pastry,142 Dudley Street WEST MELBOURNE VIC 3003,4511,Cafes and Restaurants,Seats - Indoor,26,144.9506134,-37.80952154,Food & Drink,
2023,443,100-154 Batman Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),Co-Ground,Part Ground 100-154 Batman Street WEST MELBOURNE VIC 3003,4512,Takeaway Food,Seats - Indoor,8,144.948922,-37.81101003,Food & Drink,
2023,444,355-369 Spencer Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),Spencer Heritage,Part Ground 355 Spencer Street WEST MELBOURNE VIC 3003,4512,Takeaway Food,Seats - Indoor,8,144.950432,-37.81190986,Food & Drink,3.8
2023,524,499 Macaulay Road KENSINGTON VIC 3031,Kensington,Grounded House,499 MacAulay Road KENSINGTON VIC 3031,4511,Cafes and Restaurants,Seats - Indoor,16,144.9294571,-37.79457602,Food & Drink,
2023,710,393-401 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Giro D__talia,"Shop 1, 397 St Kilda Road MELBOURNE VIC 3004",4511,Cafes and Restaurants,Seats - Indoor,78,144.9760327,-37.83571028,Food & Drink,
2023,720,415-421 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),The Cupcake Queens,Part Ground 417 St Kilda Road MELBOURNE VIC 3004,4512,Takeaway Food,Seats - Outdoor,20,144.9770437,-37.83774644,Food & Drink,
2023,724,519-539 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Cafe La Colline,13-15 Commercial Road MELBOURNE VIC 3004,4511,Cafes and Restaurants,Seats - Indoor,16,144.9798706,-37.84555711,Food & Drink,
2023,724,519-539 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Rice @ Chevron,5-5A Commercial Road MELBOURNE VIC 3004,4511,Cafes and Restaurants,Seats - Outdoor,12,144.9798706,-37.84555711,Food & Drink,
2023,724,541-543 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Alf's Cafe,Part Ground 541 St Kilda Road MELBOURNE VIC 3004,4511,Cafes and Restaurants,Seats - Indoor,40,144.9800582,-37.84607442,Food & Drink,
2023,732,58 Clarke Street SOUTHBANK VIC 3006,Southbank,Circolo,"Shop 1, 58 Clarke Street SOUTHBANK VIC 3006",4511,Cafes and Restaurants,Seats - Outdoor,8,144.9593382,-37.82786535,Food & Drink,
2023,786,1 Phillip Court PORT MELBOURNE VIC 3207,Port Melbourne,Subway,"Unit 5, 1 Phillip Court PORT MELBOURNE VIC 3207",4511,Cafes and Restaurants,Seats - Outdoor,12,144.9208732,-37.82605979,Food & Drink,
2023,787,46-62 Cook Street PORT MELBOURNE VIC 3207,Port Melbourne,Red Rooster Westgate,Part 46 Cook Street PORT MELBOURNE VIC 3207,4511,Cafes and Restaurants,Seats - Indoor,40,144.9171006,-37.82989992,Food & Drink,
2023,787,46-62 Cook Street PORT MELBOURNE VIC 3207,Port Melbourne,Hungry Jack's Pty Ltd,Part 46 Cook Street PORT MELBOURNE VIC 3207,4511,Cafes and Restaurants,Seats - Indoor,70,144.9171006,-37.82989992,Food & Drink,
2023,803,Crown Entertainment Complex 8 Whiteman Street SOUTHBANK VIC 3006,Southbank,Bistro Guillaume,"Shop 10, Ground 8 Whiteman Street SOUTHBANK VIC 3006",4511,Cafes and Restaurants,Seats - Indoor,70,144.9583342,-37.82316159,Food & Drink,
2023,803,Crown Entertainment Complex 8 Whiteman Street SOUTHBANK VIC 3006,Southbank,Merrywell Bar and Dining / Merrywell Burger Bar,"Shop 86, Ground 8 Whiteman Street SOUTHBANK VIC 3006",4511,Cafes and Restaurants,Seats - Indoor,80,144.9583342,-37.82316159,Food & Drink,
2023,1101,Spencer Outlet Centre 163-261 Spencer Street DOCKLANDS VIC 3008,Docklands,Michel's Patisserie,"Shop 302, Ground 237-261 Spencer Street DOCKLANDS VIC 3008",1174,Bakery,Seats - Outdoor,24,144.9505641,-37.81450896,Food & Drink,3.4
2023,1101,Spencer Outlet Centre 163-261 Spencer Street DOCKLANDS VIC 3008,Docklands,Starbucks,"Shop 201-203, Level 1 201 Spencer Street DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Indoor,53,144.9505641,-37.81450896,Food & Drink,
2023,1102,194-206 Harbour Esplanade DOCKLANDS VIC 3008,Docklands,Bito Beans,"Unit 10, 198 Harbour Esplanade DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Outdoor,8,144.9449386,-37.81399452,Food & Drink,
2023,1103,673-675 La Trobe Street DOCKLANDS VIC 3008,Docklands,Ilza,"Shop 103, 673 La Trobe Street DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Indoor,28,144.9474926,-37.8148999,Food & Drink,
2023,1103,Victoria Point 744-770 Bourke Street DOCKLANDS VIC 3008,Docklands,Eatful Dumplings,766 Bourke Street DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,12,144.9473509,-37.81812972,Food & Drink,
2023,1105,695-703 Collins Street DOCKLANDS VIC 3008,Docklands,Fishbowl,"Shop 6, 699 Collins Street DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Indoor,32,144.9514686,-37.82020118,Food & Drink,
